CMDLINE python3.6 manage.py runserver 8000
MEM 45.968750 1589494738.3329
MEM 45.968750 1589494738.4343
MEM 45.968750 1589494738.5356
MEM 45.968750 1589494738.6368
MEM 45.968750 1589494738.7382
MEM 45.968750 1589494738.8395
MEM 45.968750 1589494738.9408
MEM 45.968750 1589494739.0422
MEM 45.968750 1589494739.1427
MEM 45.968750 1589494739.2434
MEM 45.968750 1589494739.3447
MEM 45.968750 1589494739.4460
MEM 45.968750 1589494739.5472
MEM 45.968750 1589494739.6486
MEM 45.968750 1589494739.7498
MEM 45.968750 1589494739.8510
MEM 45.968750 1589494739.9522
MEM 45.968750 1589494740.0535
MEM 45.968750 1589494740.1546
MEM 45.968750 1589494740.2552
MEM 45.968750 1589494740.3557
MEM 45.968750 1589494740.4570
MEM 45.968750 1589494740.5582
MEM 45.968750 1589494740.6595
MEM 45.968750 1589494740.7607
MEM 45.968750 1589494740.8621
MEM 45.968750 1589494740.9632
MEM 45.968750 1589494741.0644
MEM 45.968750 1589494741.1656
MEM 45.968750 1589494741.2660
MEM 45.968750 1589494741.3669
MEM 45.968750 1589494741.4683
MEM 45.968750 1589494741.5697
MEM 45.968750 1589494741.6706
MEM 45.968750 1589494741.7719
MEM 45.968750 1589494741.8733
MEM 45.968750 1589494741.9744
MEM 45.968750 1589494742.0757
MEM 45.968750 1589494742.1771
MEM 45.968750 1589494742.2784
MEM 45.968750 1589494742.3788
MEM 45.968750 1589494742.4800
MEM 45.968750 1589494742.5807
MEM 45.968750 1589494742.6811
MEM 45.968750 1589494742.7818
MEM 45.968750 1589494742.8830
MEM 45.968750 1589494742.9843
MEM 45.968750 1589494743.0848
MEM 45.968750 1589494743.1862
MEM 45.968750 1589494743.2872
MEM 45.968750 1589494743.3881
MEM 45.968750 1589494743.4885
MEM 45.968750 1589494743.5898
MEM 45.968750 1589494743.6911
MEM 45.968750 1589494743.7923
MEM 45.968750 1589494743.8938
MEM 45.968750 1589494743.9950
MEM 45.968750 1589494744.0963
MEM 45.968750 1589494744.1976
MEM 45.968750 1589494744.2988
MEM 45.968750 1589494744.3996
MEM 45.968750 1589494744.5009
MEM 45.968750 1589494744.6014
MEM 45.968750 1589494744.7026
MEM 45.968750 1589494744.8039
MEM 45.968750 1589494744.9053
MEM 45.968750 1589494745.0066
MEM 45.968750 1589494745.1072
MEM 45.968750 1589494745.2082
MEM 45.968750 1589494745.3095
MEM 45.968750 1589494745.4109
MEM 45.968750 1589494745.5119
MEM 45.968750 1589494745.6127
MEM 45.968750 1589494745.7134
MEM 45.968750 1589494745.8146
MEM 45.968750 1589494745.9159
MEM 45.968750 1589494746.0171
MEM 45.968750 1589494746.1183
MEM 45.968750 1589494746.2195
MEM 45.968750 1589494746.3207
MEM 45.968750 1589494746.4220
MEM 45.968750 1589494746.5233
MEM 45.968750 1589494746.6240
MEM 45.968750 1589494746.7245
MEM 45.968750 1589494746.8258
MEM 45.968750 1589494746.9271
MEM 45.968750 1589494747.0290
MEM 45.968750 1589494747.1302
MEM 45.968750 1589494747.2316
MEM 45.968750 1589494747.3330
MEM 45.968750 1589494747.4344
MEM 45.968750 1589494747.5349
MEM 45.968750 1589494747.6353
MEM 45.968750 1589494747.7366
MEM 45.968750 1589494747.8370
MEM 45.968750 1589494747.9382
MEM 45.968750 1589494748.0395
MEM 45.968750 1589494748.1408
MEM 45.968750 1589494748.2421
MEM 45.968750 1589494748.3435
MEM 45.968750 1589494748.4447
MEM 45.968750 1589494748.5460
MEM 45.968750 1589494748.6472
MEM 45.968750 1589494748.7485
MEM 45.968750 1589494748.8499
MEM 45.968750 1589494748.9504
MEM 45.968750 1589494749.0516
MEM 45.968750 1589494749.1530
MEM 45.968750 1589494749.2544
MEM 45.968750 1589494749.3558
MEM 45.968750 1589494749.4570
MEM 45.968750 1589494749.5575
MEM 45.968750 1589494749.6587
MEM 45.968750 1589494749.7599
MEM 45.968750 1589494749.8612
MEM 45.968750 1589494749.9624
MEM 45.968750 1589494750.0637
MEM 45.968750 1589494750.1650
MEM 45.968750 1589494750.2663
MEM 45.968750 1589494750.3675
MEM 45.968750 1589494750.4684
MEM 45.968750 1589494750.5698
MEM 45.968750 1589494750.6703
MEM 45.968750 1589494750.7715
MEM 45.968750 1589494750.8729
MEM 45.968750 1589494750.9742
MEM 45.968750 1589494751.0747
MEM 45.968750 1589494751.1759
MEM 45.968750 1589494751.2773
MEM 45.968750 1589494751.3786
MEM 45.968750 1589494751.4799
MEM 45.968750 1589494751.5809
MEM 45.968750 1589494751.6821
MEM 45.968750 1589494751.7826
MEM 45.968750 1589494751.8838
MEM 45.968750 1589494751.9850
MEM 45.968750 1589494752.0862
MEM 45.968750 1589494752.1867
MEM 45.968750 1589494752.2878
MEM 45.968750 1589494752.3891
MEM 45.968750 1589494752.4906
MEM 45.968750 1589494752.5919
MEM 45.968750 1589494752.6931
MEM 45.968750 1589494752.7943
MEM 45.968750 1589494752.8951
MEM 45.968750 1589494752.9964
MEM 45.968750 1589494753.0978
MEM 45.968750 1589494753.1992
MEM 45.968750 1589494753.2997
MEM 45.968750 1589494753.4008
MEM 45.968750 1589494753.5022
MEM 45.968750 1589494753.6035
MEM 45.968750 1589494753.7048
MEM 45.968750 1589494753.8060
MEM 45.968750 1589494753.9073
MEM 45.968750 1589494754.0084
MEM 45.968750 1589494754.1099
MEM 45.968750 1589494754.2113
MEM 45.968750 1589494754.3126
MEM 45.968750 1589494754.4140
MEM 45.968750 1589494754.5153
MEM 45.968750 1589494754.6166
MEM 45.968750 1589494754.7177
MEM 45.968750 1589494754.8189
MEM 45.968750 1589494754.9196
MEM 45.968750 1589494755.0206
MEM 45.968750 1589494755.1219
MEM 45.968750 1589494755.2232
MEM 45.968750 1589494755.3245
MEM 45.968750 1589494755.4250
MEM 45.968750 1589494755.5263
MEM 45.968750 1589494755.6276
MEM 45.968750 1589494755.7289
MEM 45.968750 1589494755.8293
MEM 45.968750 1589494755.9306
MEM 45.968750 1589494756.0318
MEM 45.968750 1589494756.1331
MEM 45.968750 1589494756.2344
MEM 45.968750 1589494756.3358
MEM 45.968750 1589494756.4371
MEM 45.968750 1589494756.5376
MEM 45.968750 1589494756.6388
MEM 45.968750 1589494756.7396
MEM 45.968750 1589494756.8409
MEM 45.968750 1589494756.9418
MEM 45.968750 1589494757.0430
MEM 45.968750 1589494757.1436
MEM 45.968750 1589494757.2448
MEM 45.968750 1589494757.3461
MEM 45.968750 1589494757.4474
MEM 45.968750 1589494757.5484
MEM 45.968750 1589494757.6489
MEM 45.968750 1589494757.7501
MEM 45.968750 1589494757.8506
MEM 45.968750 1589494757.9517
MEM 45.968750 1589494758.0530
MEM 45.968750 1589494758.1542
MEM 45.968750 1589494758.2555
MEM 45.968750 1589494758.3560
MEM 45.968750 1589494758.4572
MEM 45.968750 1589494758.5585
MEM 45.968750 1589494758.6598
MEM 45.968750 1589494758.7605
MEM 45.968750 1589494758.8617
MEM 45.968750 1589494758.9631
MEM 45.968750 1589494759.0644
MEM 45.968750 1589494759.1658
MEM 45.968750 1589494759.2671
MEM 45.968750 1589494759.3683
MEM 45.968750 1589494759.4695
MEM 45.968750 1589494759.5707
MEM 45.968750 1589494759.6721
MEM 45.968750 1589494759.7726
MEM 45.968750 1589494759.8730
MEM 45.968750 1589494759.9741
MEM 45.968750 1589494760.0753
MEM 45.968750 1589494760.1766
MEM 45.968750 1589494760.2779
MEM 45.968750 1589494760.3792
MEM 45.968750 1589494760.4805
MEM 45.968750 1589494760.5817
MEM 45.968750 1589494760.6830
MEM 45.968750 1589494760.7839
MEM 45.968750 1589494760.8843
MEM 45.968750 1589494760.9854
MEM 45.968750 1589494761.0866
MEM 45.968750 1589494761.1878
MEM 45.968750 1589494761.2892
MEM 45.968750 1589494761.3906
MEM 45.968750 1589494761.4919
MEM 45.968750 1589494761.5932
MEM 45.968750 1589494761.6945
MEM 45.968750 1589494761.7957
MEM 45.968750 1589494761.8962
MEM 45.968750 1589494761.9966
MEM 45.968750 1589494762.0979
MEM 45.968750 1589494762.1991
MEM 45.968750 1589494762.3004
MEM 45.968750 1589494762.4017
MEM 45.968750 1589494762.5022
MEM 45.968750 1589494762.6034
MEM 45.968750 1589494762.7047
MEM 45.968750 1589494762.8061
MEM 45.968750 1589494762.9073
MEM 45.968750 1589494763.0084
MEM 45.968750 1589494763.1098
MEM 45.968750 1589494763.2112
MEM 45.968750 1589494763.3124
MEM 45.968750 1589494763.4138
MEM 45.968750 1589494763.5149
MEM 45.968750 1589494763.6160
MEM 45.968750 1589494763.7166
MEM 45.968750 1589494763.8179
MEM 45.968750 1589494763.9192
MEM 45.968750 1589494764.0202
MEM 45.968750 1589494764.1207
MEM 45.968750 1589494764.2220
MEM 45.968750 1589494764.3233
MEM 45.968750 1589494764.4246
MEM 45.968750 1589494764.5260
MEM 45.968750 1589494764.6273
MEM 45.968750 1589494764.7286
MEM 45.968750 1589494764.8296
MEM 45.968750 1589494764.9308
MEM 45.968750 1589494765.0320
MEM 45.968750 1589494765.1332
MEM 45.968750 1589494765.2336
MEM 45.968750 1589494765.3348
MEM 45.968750 1589494765.4360
MEM 45.968750 1589494765.5374
MEM 45.968750 1589494765.6387
MEM 45.968750 1589494765.7394
MEM 45.968750 1589494765.8407
MEM 45.968750 1589494765.9412
MEM 45.968750 1589494766.0424
MEM 45.968750 1589494766.1436
MEM 45.968750 1589494766.2448
MEM 45.968750 1589494766.3456
MEM 45.968750 1589494766.4468
MEM 45.968750 1589494766.5481
MEM 45.968750 1589494766.6489
MEM 45.968750 1589494766.7502
MEM 45.968750 1589494766.8511
MEM 45.968750 1589494766.9523
MEM 45.968750 1589494767.0528
MEM 45.968750 1589494767.1542
MEM 45.968750 1589494767.2554
MEM 45.968750 1589494767.3561
MEM 45.968750 1589494767.4568
MEM 45.968750 1589494767.5581
MEM 45.968750 1589494767.6587
MEM 45.968750 1589494767.7597
MEM 45.968750 1589494767.8610
MEM 45.968750 1589494767.9625
MEM 45.968750 1589494768.0637
MEM 45.968750 1589494768.1649
MEM 45.968750 1589494768.2663
MEM 45.968750 1589494768.3676
MEM 45.968750 1589494768.4681
MEM 45.968750 1589494768.5692
MEM 45.968750 1589494768.6706
MEM 45.968750 1589494768.7719
MEM 45.968750 1589494768.8729
MEM 45.968750 1589494768.9741
MEM 45.968750 1589494769.0753
MEM 45.968750 1589494769.1766
MEM 45.968750 1589494769.2778
MEM 45.968750 1589494769.3792
MEM 45.968750 1589494769.4804
MEM 45.968750 1589494769.5809
MEM 45.968750 1589494769.6821
MEM 45.968750 1589494769.7834
MEM 45.968750 1589494769.8847
MEM 45.968750 1589494769.9854
MEM 45.968750 1589494770.0866
MEM 45.968750 1589494770.1878
MEM 45.968750 1589494770.2891
MEM 45.968750 1589494770.3903
MEM 45.968750 1589494770.4915
MEM 45.968750 1589494770.5929
MEM 45.968750 1589494770.6940
MEM 45.968750 1589494770.7952
MEM 45.968750 1589494770.8966
MEM 45.968750 1589494770.9980
MEM 45.968750 1589494771.0992
MEM 45.968750 1589494771.1998
MEM 45.968750 1589494771.3008
MEM 45.968750 1589494771.4022
MEM 45.968750 1589494771.5035
MEM 45.968750 1589494771.6045
MEM 45.968750 1589494771.7049
MEM 45.968750 1589494771.8061
MEM 45.968750 1589494771.9069
MEM 45.968750 1589494772.0076
MEM 45.968750 1589494772.1089
MEM 45.968750 1589494772.2097
MEM 45.968750 1589494772.3110
MEM 45.968750 1589494772.4123
MEM 45.968750 1589494772.5131
MEM 45.968750 1589494772.6145
MEM 45.968750 1589494772.7159
MEM 45.968750 1589494772.8163
MEM 45.968750 1589494772.9176
MEM 45.968750 1589494773.0181
MEM 45.968750 1589494773.1186
MEM 45.968750 1589494773.2198
MEM 45.968750 1589494773.3212
MEM 45.968750 1589494773.4224
MEM 45.968750 1589494773.5237
MEM 45.968750 1589494773.6250
MEM 45.968750 1589494773.7263
MEM 45.968750 1589494773.8273
MEM 45.968750 1589494773.9278
MEM 45.968750 1589494774.0288
MEM 45.968750 1589494774.1301
MEM 45.968750 1589494774.2307
MEM 45.968750 1589494774.3314
MEM 45.968750 1589494774.4326
MEM 45.968750 1589494774.5341
MEM 45.968750 1589494774.6348
MEM 45.968750 1589494774.7355
MEM 45.968750 1589494774.8368
MEM 45.968750 1589494774.9382
MEM 45.968750 1589494775.0391
MEM 45.968750 1589494775.1395
MEM 45.968750 1589494775.2406
MEM 45.968750 1589494775.3419
MEM 45.968750 1589494775.4431
MEM 45.968750 1589494775.5443
MEM 45.968750 1589494775.6450
MEM 45.968750 1589494775.7463
MEM 45.968750 1589494775.8475
MEM 45.968750 1589494775.9482
MEM 45.968750 1589494776.0486
MEM 45.968750 1589494776.1499
MEM 45.968750 1589494776.2507
MEM 45.968750 1589494776.3515
MEM 45.968750 1589494776.4520
MEM 45.968750 1589494776.5524
MEM 45.968750 1589494776.6529
MEM 45.968750 1589494776.7535
MEM 45.968750 1589494776.8540
MEM 45.968750 1589494776.9550
MEM 45.968750 1589494777.0562
MEM 45.968750 1589494777.1567
MEM 45.968750 1589494777.2572
MEM 45.968750 1589494777.3585
MEM 45.968750 1589494777.4590
MEM 45.968750 1589494777.5600
MEM 45.968750 1589494777.6612
MEM 45.968750 1589494777.7624
MEM 45.968750 1589494777.8637
MEM 45.968750 1589494777.9648
MEM 45.968750 1589494778.0658
MEM 45.968750 1589494778.1666
MEM 45.968750 1589494778.2671
MEM 45.968750 1589494778.3682
MEM 45.968750 1589494778.4694
MEM 45.968750 1589494778.5706
MEM 45.968750 1589494778.6718
MEM 45.968750 1589494778.7723
MEM 45.968750 1589494778.8726
MEM 45.968750 1589494778.9741
MEM 45.968750 1589494779.0753
MEM 45.968750 1589494779.1763
MEM 45.968750 1589494779.2774
MEM 45.968750 1589494779.3778
MEM 45.968750 1589494779.4790
MEM 45.968750 1589494779.5804
MEM 45.968750 1589494779.6817
MEM 45.968750 1589494779.7825
MEM 45.968750 1589494779.8836
MEM 45.968750 1589494779.9849
MEM 45.968750 1589494780.0861
MEM 45.968750 1589494780.1875
MEM 45.968750 1589494780.2887
MEM 45.968750 1589494780.3900
MEM 45.968750 1589494780.4908
MEM 45.968750 1589494780.5919
MEM 45.968750 1589494780.6931
MEM 45.968750 1589494780.7944
MEM 45.968750 1589494780.8956
MEM 45.968750 1589494780.9967
MEM 45.968750 1589494781.0981
MEM 45.968750 1589494781.1989
MEM 45.968750 1589494781.3001
MEM 45.968750 1589494781.4005
MEM 45.968750 1589494781.5009
MEM 45.968750 1589494781.6021
MEM 45.968750 1589494781.7034
MEM 45.968750 1589494781.8047
MEM 45.968750 1589494781.9061
MEM 45.968750 1589494782.0073
MEM 45.968750 1589494782.1085
MEM 45.968750 1589494782.2099
MEM 45.968750 1589494782.3104
MEM 45.968750 1589494782.4117
MEM 45.968750 1589494782.5128
MEM 45.968750 1589494782.6133
MEM 45.968750 1589494782.7145
MEM 45.968750 1589494782.8151
MEM 45.968750 1589494782.9164
MEM 45.968750 1589494783.0177
MEM 45.968750 1589494783.1190
MEM 45.968750 1589494783.2203
MEM 45.968750 1589494783.3215
MEM 45.968750 1589494783.4228
MEM 45.968750 1589494783.5239
MEM 45.968750 1589494783.6251
MEM 45.968750 1589494783.7256
MEM 45.968750 1589494783.8267
MEM 45.968750 1589494783.9273
MEM 45.968750 1589494784.0277
MEM 45.968750 1589494784.1283
MEM 45.968750 1589494784.2288
MEM 45.968750 1589494784.3294
MEM 45.968750 1589494784.4299
MEM 45.968750 1589494784.5303
MEM 45.968750 1589494784.6317
MEM 45.968750 1589494784.7324
MEM 45.968750 1589494784.8332
MEM 45.968750 1589494784.9342
MEM 45.968750 1589494785.0352
MEM 45.968750 1589494785.1361
MEM 45.968750 1589494785.2366
MEM 45.968750 1589494785.3373
MEM 45.968750 1589494785.4378
MEM 45.968750 1589494785.5383
MEM 45.968750 1589494785.6388
MEM 45.968750 1589494785.7397
MEM 45.968750 1589494785.8402
MEM 45.968750 1589494785.9406
MEM 45.968750 1589494786.0411
MEM 45.968750 1589494786.1417
MEM 45.968750 1589494786.2427
MEM 45.968750 1589494786.3432
MEM 45.968750 1589494786.4439
MEM 45.968750 1589494786.5444
MEM 45.968750 1589494786.6457
MEM 45.968750 1589494786.7461
MEM 45.968750 1589494786.8466
MEM 45.968750 1589494786.9470
MEM 45.968750 1589494787.0482
MEM 45.968750 1589494787.1494
MEM 45.968750 1589494787.2506
MEM 45.968750 1589494787.3518
MEM 45.968750 1589494787.4531
MEM 45.968750 1589494787.5544
MEM 45.968750 1589494787.6552
MEM 45.968750 1589494787.7560
MEM 45.968750 1589494787.8572
MEM 45.968750 1589494787.9585
MEM 45.968750 1589494788.0590
MEM 45.968750 1589494788.1601
MEM 45.968750 1589494788.2611
MEM 45.968750 1589494788.3619
MEM 45.968750 1589494788.4631
MEM 45.968750 1589494788.5638
MEM 45.968750 1589494788.6649
MEM 45.968750 1589494788.7656
MEM 45.968750 1589494788.8664
MEM 45.968750 1589494788.9671
MEM 45.968750 1589494789.0678
MEM 45.968750 1589494789.1682
MEM 45.968750 1589494789.2694
MEM 45.968750 1589494789.3702
MEM 45.968750 1589494789.4715
MEM 45.968750 1589494789.5720
MEM 45.968750 1589494789.6728
MEM 45.968750 1589494789.7735
MEM 45.968750 1589494789.8739
MEM 45.968750 1589494789.9750
MEM 45.968750 1589494790.0763
MEM 45.968750 1589494790.1773
MEM 45.968750 1589494790.2777
MEM 45.968750 1589494790.3782
MEM 45.968750 1589494790.4788
MEM 45.968750 1589494790.5800
MEM 45.968750 1589494790.6813
MEM 45.968750 1589494790.7824
MEM 45.968750 1589494790.8834
MEM 45.968750 1589494790.9847
MEM 45.968750 1589494791.0860
MEM 45.968750 1589494791.1872
MEM 45.968750 1589494791.2881
MEM 45.968750 1589494791.3892
MEM 45.968750 1589494791.4903
MEM 45.968750 1589494791.5916
MEM 45.968750 1589494791.6928
MEM 45.968750 1589494791.7941
MEM 45.968750 1589494791.8952
MEM 45.968750 1589494791.9963
MEM 45.968750 1589494792.0971
MEM 45.968750 1589494792.1984
MEM 45.968750 1589494792.2996
MEM 45.968750 1589494792.4000
MEM 45.968750 1589494792.5005
MEM 45.968750 1589494792.6014
MEM 45.968750 1589494792.7024
MEM 45.968750 1589494792.8030
MEM 45.968750 1589494792.9035
MEM 45.968750 1589494793.0047
MEM 45.968750 1589494793.1058
MEM 45.968750 1589494793.2064
MEM 45.968750 1589494793.3072
MEM 45.968750 1589494793.4079
MEM 45.968750 1589494793.5083
MEM 45.968750 1589494793.6087
MEM 45.968750 1589494793.7092
MEM 45.968750 1589494793.8096
MEM 45.968750 1589494793.9100
MEM 45.968750 1589494794.0107
MEM 45.968750 1589494794.1113
MEM 45.968750 1589494794.2119
MEM 45.968750 1589494794.3123
MEM 45.968750 1589494794.4128
MEM 45.968750 1589494794.5139
MEM 45.968750 1589494794.6143
MEM 45.968750 1589494794.7153
MEM 45.968750 1589494794.8164
MEM 45.968750 1589494794.9175
MEM 45.968750 1589494795.0181
MEM 45.968750 1589494795.1194
MEM 45.968750 1589494795.2208
MEM 45.968750 1589494795.3220
MEM 45.968750 1589494795.4231
MEM 45.968750 1589494795.5244
MEM 45.968750 1589494795.6258
MEM 45.968750 1589494795.7262
MEM 45.968750 1589494795.8275
MEM 45.968750 1589494795.9280
MEM 45.968750 1589494796.0291
MEM 45.968750 1589494796.1305
MEM 45.968750 1589494796.2310
MEM 45.968750 1589494796.3322
MEM 45.968750 1589494796.4332
MEM 45.968750 1589494796.5344
MEM 45.968750 1589494796.6354
MEM 45.968750 1589494796.7361
MEM 45.968750 1589494796.8368
MEM 45.968750 1589494796.9379
MEM 45.968750 1589494797.0383
MEM 45.968750 1589494797.1395
MEM 45.968750 1589494797.2403
MEM 45.968750 1589494797.3411
MEM 45.968750 1589494797.4417
MEM 45.968750 1589494797.5425
MEM 45.968750 1589494797.6436
MEM 45.968750 1589494797.7443
MEM 45.968750 1589494797.8447
MEM 45.968750 1589494797.9453
MEM 45.968750 1589494798.0465
MEM 45.968750 1589494798.1470
MEM 45.968750 1589494798.2481
MEM 45.968750 1589494798.3493
MEM 45.968750 1589494798.4504
MEM 45.968750 1589494798.5509
MEM 45.968750 1589494798.6518
MEM 45.968750 1589494798.7525
MEM 45.968750 1589494798.8532
MEM 45.968750 1589494798.9536
MEM 45.968750 1589494799.0541
MEM 45.968750 1589494799.1548
MEM 45.968750 1589494799.2559
MEM 45.968750 1589494799.3565
MEM 45.968750 1589494799.4572
MEM 45.968750 1589494799.5584
MEM 45.968750 1589494799.6588
MEM 45.968750 1589494799.7596
MEM 45.968750 1589494799.8606
MEM 45.968750 1589494799.9612
MEM 45.968750 1589494800.0616
MEM 45.968750 1589494800.1622
MEM 45.968750 1589494800.2632
MEM 45.968750 1589494800.3642
MEM 45.968750 1589494800.4655
MEM 45.968750 1589494800.5663
MEM 45.968750 1589494800.6672
MEM 45.968750 1589494800.7681
MEM 45.968750 1589494800.8686
MEM 45.968750 1589494800.9698
MEM 45.968750 1589494801.0703
MEM 45.968750 1589494801.1706
MEM 45.968750 1589494801.2714
MEM 45.968750 1589494801.3727
MEM 45.968750 1589494801.4736
MEM 45.968750 1589494801.5745
MEM 45.968750 1589494801.6754
MEM 45.968750 1589494801.7761
MEM 45.968750 1589494801.8765
MEM 45.968750 1589494801.9769
MEM 45.968750 1589494802.0773
MEM 45.968750 1589494802.1777
MEM 45.968750 1589494802.2781
MEM 45.968750 1589494802.3785
MEM 45.968750 1589494802.4789
MEM 45.968750 1589494802.5793
MEM 45.968750 1589494802.6797
MEM 45.968750 1589494802.7801
MEM 45.968750 1589494802.8805
MEM 45.968750 1589494802.9809
MEM 45.968750 1589494803.0814
MEM 45.968750 1589494803.1818
MEM 45.968750 1589494803.2821
MEM 45.968750 1589494803.3825
MEM 45.968750 1589494803.4830
MEM 45.968750 1589494803.5842
MEM 45.968750 1589494803.6850
MEM 45.968750 1589494803.7861
MEM 45.968750 1589494803.8874
MEM 45.968750 1589494803.9888
MEM 45.968750 1589494804.0902
MEM 45.968750 1589494804.1915
MEM 45.968750 1589494804.2928
